Strain,Type,CBD,THC,Daytime/Nighttime,Plant Length
Og-Sour-Diesel,hybrid,0.00900481338954655,0.24452677868917,DT,4.952647769845629
Merlot-Og,indica,0.010022452051524564,0.1962906346490272,NT,3.844452615775675
Jack-The-Ripper,sativa,0.0005885003158316864,0.24923922013408387,DT,12.402673256737412
Purple-Bubba,indica,0.021343575958197164,0.23828693216320493,DT,5.432765193985476
Ether,indica,0.0100113830900245,0.22403270581395376,DT,4.044154088749752
Ladyburn-1974,hybrid,0.009013154648329682,0.25096132534689386,DT,5.299246657222189
Jamaican-Lion,sativa,0.0005493617798368733,0.28497014787034464,DT,11.836081084218307
Funky-Monkey,indica,0.009909390962809635,0.20823156328903164,DT,4.886035075304759
Purple-Linda,indica,0.02164406672213119,0.24352139327608469,NT,4.8826793909054125
Birthday-Cake-Kush,hybrid,0.00897851721096106,0.24640946500065797,NT,6.043564173892162
Sunshine-Daydream,indica,0.010031148872487383,0.24662081248485965,DT,6.57364193871227
Nicole-Kush,indica,0.01002535867748167,0.1797275046273668,NT,5.128743100708595
Silver-Bubble,hybrid,0.00899449410041306,0.27271736538771396,NT,4.931179815142516
Purple-Goo,indica,0.017587066048314337,0.2590627392249816,NT,3.998955415499716
Double-Purple-Doja,indica,0.009981745563776331,0.25330839253673526,DT,5.056390589770956
Sequoia-Strawberry,sativa,0.0005338763422890448,0.27325000274136213,DT,5.919324200679854
Casper-Og,indica,0.018533211968380228,0.2257611848990927,DT,4.062602998897618
Purple-Voodoo,hybrid,0.008997664970880758,0.25541042093810956,DT,3.1281685592652044
The-Void,hybrid,0.008995139763488511,0.24398314690241057,DT,5.290694348371266
Apple-Kush,hybrid,0.009006765149771688,0.24697514383482683,DT,4.864911708682935
Darth-Vader-Og,indica,0.01003944438618755,0.23022717701366438,DT,7.589362926948625
Dream-Star,hybrid,0.00899541064997388,0.2779902126405953,DT,4.901672326628599
Strawberry-Cough,sativa,0.0005194832287406944,0.2651490267723,DT,17.164390985650282
Soulshine-Aloha,indica,0.021465258912778406,0.2393397378095441,DT,7.07930380593692
Sapphire-Star,hybrid,0.008985172723632712,0.25920091513425336,DT,4.44384754399466
Jack-Kush,hybrid,0.008999042516017729,0.20352174717719593,DT,4.429643686559909
Blueberry-Pie,hybrid,0.00901165234771549,0.2600008762229801,NT,4.318693341444631
True-X,indica,0.01011890713983802,0.24569633750044886,DT,5.540593718524557
Glue-Tech,hybrid,0.009017721499214305,0.2597234463857768,DT,5.124460008951353
Blackberry-Pie,hybrid,0.009001258923435654,0.27365960968545283,DT,4.709132309265848
Charlie-Sheen,hybrid,0.008985069074887529,0.25115245260175184,NT,5.54376268652657
Rockstar-Master-Kush,indica,0.021156331861327617,0.20689299994337054,DT,3.4076177652260298
Cheeseburger,hybrid,0.00899057508878001,0.2532853138744222,DT,3.0045444779954464
Gorilla-Cookies,hybrid,0.009000622757766582,0.24853440363947346,DT,4.936623468406264
Purple-Passion,indica,0.02173420638523007,0.22289396435551562,DT,7.320169848979209
Jedi-Kush,indica,0.009938689641019606,0.21266494375703587,NT,4.942933955345822
Red-Dragon,hybrid,0.008984497402776907,0.24830450092988762,DT,6.93600431629465
Popcorn-Kush,indica,0.010060615121433284,0.19519327621369456,NT,4.2253781125652745
Boss-Hogg,hybrid,0.00899251470989267,0.24393544682799465,DT,6.179138537181766
Azure-Haze,hybrid,0.009011836916198907,0.2415115444631456,DT,4.766439490036278
Lodi-Dodi,hybrid,0.009003339180585341,0.23035586647361267,DT,6.20367359861728
Maui,sativa,0.0003497983549694672,0.29223808648623706,DT,11.485029311119968
Boombaye,hybrid,0.008994162517563083,0.25465070590815,DT,5.997389715048999
Jesses-Girl,indica,0.010040252828436387,0.21241038397964843,NT,5.013453180506268
Johnnys-Tonic,sativa,0.00035417623433028146,0.2454715159491126,DT,10.866003096187745
Sour-Og,hybrid,0.009000152684873782,0.25592300136567214,NT,3.573839134436248
Pez,indica,0.01964618298020299,0.22268908856256073,NT,3.1662816360553405
Og-Ringo,hybrid,0.008980451561588072,0.24557821028909094,DT,4.830066454481593
Sour-Maui,sativa,0.00037200978240102545,0.25791328729005825,DT,11.967061746321198
Nova,indica,0.009950947073220931,0.2519896164116286,DT,6.3866947062870025
Old-Lyme-Connecticut-Og,hybrid,0.008991483979947224,0.2530881179015484,DT,2.9994163633471644
Blue-Cheese,indica,0.014919977646984045,0.23157279989732257,DT,4.413209421808163
Blue-Cinex,hybrid,0.008974934334334902,0.24304672813495595,NT,4.485263381837467
B-Witched,hybrid,0.009011257221764232,0.249695693547228,DT,4.955027717441153
Blueberry-Waltz,indica,0.01606719444106569,0.2016354018129094,DT,4.011777539836218
Chairman-Chem-Sou,hybrid,0.009010587625379898,0.24168651910945585,DT,5.634448728494067
Grand-Hustle,hybrid,0.00899884475439727,0.2553100316688913,DT,2.4194410742664405
Silver-Back,hybrid,0.008988657280401545,0.24056042105053496,DT,5.918307067196566
Chocolate-Og,indica,0.012305378262516237,0.22610386466289165,DT,6.988562290877766
Killer-Queen,hybrid,0.008996008803448967,0.26132370252930737,DT,4.542157572936792
Turbo-Mind-Warp,hybrid,0.008976674289693431,0.25425352523044814,DT,5.201136363429538
Hawaiian-Mayan-Gold,sativa,0.0005888526947894439,0.275006205004644,DT,16.43111252014858
Vcdc,hybrid,0.009003669612495976,0.26337674063085137,DT,4.888880730393265
Gg-5,hybrid,0.00899858212105278,0.23427410257421413,NT,6.076500274391655
Bubbas-Gift,indica,0.010044648070317469,0.21790301431734874,NT,4.949810058031942
Sorcerers-Apprentice,hybrid,0.008997602984612033,0.25195147125473705,DT,4.589178860498641
Maui-Citrus-Punch,sativa,0.00037641826658807464,0.3182933487762163,DT,3.7748903754708305
California-Sour,hybrid,0.008988044172438326,0.23797553254001017,NT,6.638904647680658
Hawaii-78,sativa,0.0005409701945543456,0.3541965751208598,DT,15.337910778146025
Moose-And-Lobsta,sativa,0.0004975884477728269,0.2504741519363739,DT,8.871093531154862
Amnesia-Ganja-Haze,sativa,0.00040154892402688566,0.3110814170848357,DT,13.885284506614388
Blueberry-Cheesecake,hybrid,0.008999615064580906,0.2644706643425541,DT,6.206855859707475
Flo-Og,indica,0.023699650098170166,0.22937313265532247,NT,5.5842922815991205
Earthquake,hybrid,0.00899849960970286,0.2652253487696425,DT,6.236679858562255
P-91,hybrid,0.009011436508793637,0.253522448553159,DT,3.4907105896752633
Purple-Princess,hybrid,0.008987624298969479,0.25269263420213417,DT,6.408454040343455
Zamaldelica,sativa,0.000541994509832977,0.31726333374832605,DT,12.583154043518654
G-13,indica,0.010013496572394788,0.20906440228620174,DT,5.7636459778197775
Buckeye-Purple,indica,0.010013609673657341,0.23611723852123376,DT,4.7278263947018
Super-Sour-Og,hybrid,0.0090013446926868,0.24397363636241606,DT,5.484468179967536
Green-Love-Potion,indica,0.020083892786066874,0.20310422800268232,DT,4.8980427590256665
Strawberry,sativa,0.0005874532255690798,0.27075302544606594,DT,11.666907291591972
Chernobyl,hybrid,0.008987954094830003,0.2350244818202962,NT,4.837815493574119
Super-Cat-Piss,sativa,0.000464592929512598,0.18984582832817376,DT,12.141984613964619
Lamborghini,hybrid,0.008991175708299333,0.25856650450572377,NT,4.662578928857021
Appalachia,hybrid,0.00901175617994185,0.2512796687744921,DT,6.437496534539406
Concord-Grape-Blockhead,hybrid,0.008985265971145557,0.23559012827145082,NT,6.502341135309367
God-Bud,indica,0.009971842169466165,0.20768106085285676,NT,5.67082235508205
Zen,hybrid,0.009000580414834602,0.24654163271255417,DT,4.446537805820627
Malawi,sativa,0.00043283987106212875,0.3392499816727724,NT,9.984669885910277
Iron-Triangle,hybrid,0.008999646106853115,0.25620974234697563,NT,4.720590618089991
Albert-Walker,hybrid,0.008995436631004322,0.23913910029568214,DT,3.938541665056108
Hashbar-Og,indica,0.009951673328055105,0.1945150594489689,NT,5.217905295223557
Lemon-Drop,hybrid,0.009020239922774958,0.2463444596704642,DT,5.937412339910744
Tangerine-Sunrise,sativa,0.0004583804351121084,0.2443865312829896,DT,10.158365242620201
Hogs-Breath,indica,0.009961453169342044,0.18840661137344672,DT,5.930506945388965
Apple-Kush,hybrid,0.008971692578672986,0.2552809087731002,NT,4.847859318695648
Space-Cream,hybrid,0.00899280503007181,0.25077135319721555,DT,5.816456356235698
Afrikaner,sativa,0.000532245136106595,0.3296097336122006,DT,11.013054810885826
Thai-Girl,hybrid,0.00899067863635331,0.24758342015176485,NT,5.1252293212713
Black-Bubba,indica,0.009998021789849633,0.20193482349577396,DT,3.3514366828492244
Lemon-Meringue,sativa,0.0005808174498852009,0.3008794816163587,NT,6.451650392058771
Wild-Thailand,sativa,0.0006405179379343575,0.24426220439302193,DT,11.679638300482928
Dieseltonic,hybrid,0.008999849058873622,0.2562119145901912,DT,5.842376252327357
Cannalope-Haze,sativa,0.0004690544638672869,0.23342370710157712,NT,10.170037091368966
G-Force,indica,0.01945045911418071,0.23966421131986804,NT,5.934276885195111
Black-Domina,indica,0.01799579666003482,0.23605974961189166,NT,4.64365751268704
Pineapple-Purple-Skunk,hybrid,0.008997573851710452,0.2507504090219684,DT,4.451108545747819
1024,sativa,0.00046527964678071186,0.21221192615596973,DT,10.427919482699817
Pre-98-Bubba-Kush,indica,0.018903212570814072,0.19816407638958652,DT,7.326871442600682
Blue-Mystic,indica,0.009955461575535798,0.22944360607215153,NT,3.4934707326702625
Funfetti,hybrid,0.008993418004503156,0.2436467931809287,DT,5.335131509572967
Purple-Champagne,sativa,0.0005467307072903294,0.3502971095253284,DT,11.48791259249642
Orange-Skunk,hybrid,0.009014258386050371,0.2529360901239435,NT,4.026958786218964
Diamond-Valley-Kush,hybrid,0.00899280998003416,0.22038432829309657,DT,4.8713349491183475
Black-84,indica,0.01000733701430315,0.2125039905244472,DT,4.4937210597228505
Critical-Plus-20,indica,0.010089574636198263,0.24288539785983435,DT,3.1236647790719707
Blueberry-Kush,indica,0.009954434765015063,0.21406601706994483,NT,3.6143154539544575
Rubicon,hybrid,0.008998229506474319,0.2348676039206098,DT,4.380319560111145
Black-Widow,hybrid,0.00899538802731057,0.24508929872669186,DT,6.819227371504464
Durban-Berry,hybrid,0.008985970948931906,0.2588153630195415,DT,5.021335512907567
Skydog,indica,0.017707302601233228,0.23137149251699451,DT,3.3858195656770196
Lavender-Jones,hybrid,0.009008417682100102,0.25668985158118873,DT,5.251370238021345
Thaidal-Wave,hybrid,0.008996660300878406,0.22697971661800836,DT,5.739820042477419
Kuato,hybrid,0.009015764604531016,0.26261699842024816,DT,5.803521850042191
Project-Blue-Book,hybrid,0.009000879032191978,0.24446118879913306,NT,5.72254862746601
Og-18,hybrid,0.008979275734517648,0.23943272006129745,NT,5.289245849647007
Chr-Super-Og,indica,0.0099944275547968,0.24096794450705467,NT,4.863894519949065
Damnesia,hybrid,0.008985154242709273,0.2546407632660754,NT,5.718474331178263
Sfv-Og,hybrid,0.008991561175670152,0.24313911546488018,DT,4.7370889924812465
Balmoral,hybrid,0.008996395896419323,0.25434841710101436,DT,4.642727686667575
African,sativa,0.0006449546312914969,0.31181065036495303,DT,11.198807408216119
Killing-Fields,sativa,0.000520219179369874,0.2710106533374401,DT,6.550651498580736
Dank-Sinatra,hybrid,0.009017450470524619,0.24160492667349842,DT,3.734114362581246
Orange-Creamsicle,hybrid,0.00899543716894821,0.2533065741545689,DT,3.7812720504612374
Blueberry-Essence,hybrid,0.008987775241089792,0.25947010372959706,DT,6.4773773158123245
Skywalker-Alien,hybrid,0.009008467620006833,0.23756268747193374,DT,6.126305634615938
Dance-World,sativa,0.00043842636894237156,0.30967108793526144,NT,13.647444755511719
Red-Dragon,hybrid,0.00898987728569334,0.2569217372152345,DT,3.4344272944213907
Brian-Berry-Cough,hybrid,0.008991330598482656,0.2538493309418572,DT,5.191099495001664
R-4,hybrid,0.008992588191713414,0.24456483865972012,DT,6.497757294421949
Mad-Scientist,indica,0.019467111633718857,0.2058119027788448,DT,5.287310793643823
Black-Bubba,indica,0.014761808989545511,0.23447173358799325,DT,3.74930127827328
White-Bastard,indica,0.01740240685944932,0.23408268893076006,DT,4.2898455764111825
Blue-Frost,hybrid,0.00899149267619191,0.23760007508902242,NT,5.881528354575707
Odyssey,hybrid,0.008981413191913536,0.23847091990291325,DT,5.639778517218368
Desert-Star,hybrid,0.00900320657965077,0.23616821989586118,NT,4.78446209973414
Cannalope-Kush,hybrid,0.009015923475987007,0.25594788917402544,DT,5.003724578246128
Katsu-Bubba-Kush,indica,0.009970884846671283,0.23545724254144826,NT,4.372195861944154
Fire-Alien-Kush,hybrid,0.008997179699580667,0.24159332638214195,DT,4.351086281639681
Mountain-Girl,hybrid,0.00899471101322874,0.2456000718358877,NT,4.176222303200371
Bruce-Banner,hybrid,0.008988299869673647,0.24463912392263384,DT,5.4867108617469
Face-Off-Og,indica,0.00996946481984913,0.23555824235063455,DT,5.978070818661043
African,sativa,0.0007106273100828207,0.2681161190526496,DT,13.611182449092766
Star-Killer,indica,0.023517590748866023,0.208231834065342,DT,4.943315142897112
Caramelo,sativa,0.0005258383159740248,0.37818854870389734,DT,11.978958439356191
Allen-Wrench,sativa,0.0004640433050609735,0.27884252115474795,DT,12.140904262735157
Sour-Haze,sativa,0.0007508224063784106,0.3201426987125214,DT,18.731956626891268
Strawberry-Lemonade,sativa,0.0004931167144352364,0.28006160569010197,DT,5.0348912161235795
Red-Haze,sativa,0.0004341314525323045,0.30113675691249064,DT,16.412101994552515
Armageddon,hybrid,0.009001258677163112,0.2573525500346193,DT,7.092470524653442
Dr-Grinspoon,sativa,0.0005667235254005309,0.2770456058504963,DT,9.174865368731158
Buddhas-Hand,hybrid,0.009007800499198802,0.25055871380628064,NT,3.156759355758148
Big-Wreck,indica,0.009957266802890215,0.22942561162927752,DT,5.095582577409279
Hustler-Kush,hybrid,0.009019082562323632,0.24601395227748185,DT,4.354111294874418
Pink-Sunset,indica,0.009971585825816715,0.20523760617961034,DT,4.632916474310695
Blueberry-Jack,hybrid,0.008995274400365901,0.25368290492871515,DT,6.549652678625718
Early-Miss,hybrid,0.008995322375327146,0.2595581478656987,NT,4.312514741918613
Government-Mule,indica,0.01734088976371978,0.22985298303481957,NT,5.346303521034605
Blackberry-Diesel,sativa,0.0004719290124508598,0.23576331538725262,DT,18.661902516203874
Mango-Haze,sativa,0.0004361860910370219,0.2630727414942918,DT,12.009111862906574
Sour-Dubble,hybrid,0.00901360943647638,0.24824085495737833,NT,4.9559941801504355
Buddha-Tahoe,indica,0.01000834380890626,0.23294189126053427,DT,5.469627092355931
Tres-Dawg,hybrid,0.008972751621429666,0.2426475732360076,DT,4.541033103836998
Papaya,indica,0.01002319971501232,0.20800462863952476,DT,6.042068234373174
Gsc,hybrid,0.009014847818295967,0.2528020910256386,NT,5.562854946313033
Frida,indica,0.010065576980531751,0.21938833981043931,DT,4.508671897928366
Yumboldt,indica,0.010000067916765448,0.22607134970065126,DT,4.33346524913211
Pineapple-Fields,sativa,0.0004339925390361643,0.33259703269711105,DT,10.350073391507086
Yogi-Diesel,hybrid,0.008991061729893324,0.25161327410372997,DT,4.734475613694382
La-Og,indica,0.009971589539404937,0.2194724158936606,NT,5.238700957510742
Tres-Dawg,hybrid,0.009011848149092169,0.25730387364631646,DT,5.3287660763846265
Venus-Og,hybrid,0.009006460093333935,0.25108597962790624,DT,4.881783121512595
24K-Gold,hybrid,0.00900946586723534,0.25153763505580495,DT,4.938683707744664
Magnum,hybrid,0.009005867146587493,0.2789797571053215,NT,4.037208864098795
Ether,indica,0.010016695797387358,0.2335331230160833,DT,5.075696610225918
Michael-Phelps-Og,hybrid,0.008991087642399347,0.24058298190958385,DT,4.421742323249192
Deep-Purple,indica,0.01000537926001979,0.20544748371432614,DT,4.991274520986241
White-Romulan,hybrid,0.00901800965122558,0.25439397518092144,DT,4.552090349170168
Tree-Of-Life,hybrid,0.009009939484295602,0.24532100222073908,DT,4.092903850121286
Hellfire-Og,hybrid,0.00900704422672743,0.24736398334386117,DT,5.879811893249773
Medicine-Man,hybrid,0.009000677130549044,0.24388006950376606,DT,6.319545726224219
Pineapple-Jack,sativa,0.0005553363310239364,0.30911022753441464,DT,11.765029247114812
Pineapple-Upside-Down-Cake,hybrid,0.009000145717410396,0.25396888985473487,DT,7.068059456512232
Jacked-Up,hybrid,0.009016740782480945,0.24159721067030554,DT,4.713352243038823
Tropicali,hybrid,0.009010196688239823,0.2572663993831386,DT,4.760632161203639
White-Strawberry,hybrid,0.00900481083667784,0.253850316331009,DT,5.442943391733241
Blue-Wreck,hybrid,0.009002581035566334,0.24687452641032345,DT,5.491179375172759
Rolls-Choice,hybrid,0.009012259914847998,0.2580942330613163,DT,3.3788743911011414
Lemon-Skunk,hybrid,0.00899247265703819,0.2571749690883121,DT,4.378056035819235
Atmosphere,hybrid,0.009015686308948351,0.258128217621459,DT,4.934510904665425
Az-Super-Sour-Og,hybrid,0.008992969504069965,0.2573610724908102,DT,6.05377183581923
Chong-Star,hybrid,0.00897703393493677,0.25520181414270876,DT,4.906088175484215
Dream-Queen,hybrid,0.00899418465182611,0.24718369977478116,DT,6.280544659468838
Blackberry-Fire,hybrid,0.009003379017637397,0.26899272941015856,DT,5.105841266393027
Double-Tangie-Banana,hybrid,0.00899919168262889,0.23658215080840647,NT,4.238846151153512
Serious-Happiness,hybrid,0.008992119859064602,0.2551110879155817,DT,4.279175492678564
Purple-Cream,indica,0.010057703798126726,0.22208755326092597,DT,5.191454671816855
Bc-Sweet-Tooth,indica,0.010019070600244859,0.21398729850776796,DT,6.258248439249876
Pink-Lemonade,hybrid,0.009005248377498744,0.24486886193963545,DT,5.603088540275349
Blue-Widow,hybrid,0.008984159306550698,0.23475741184034177,DT,6.236696225284049
B-Witched,hybrid,0.008990206814221037,0.2618300750334278,DT,6.849093209458634
Crouching-Tiger-Hidden-Alien,indica,0.010005251087681369,0.21533314629082792,DT,4.197399766323805
Vader-Og,indica,0.019442485586358704,0.24612506551216065,NT,6.368802027091032
Purple-Jolly-Rancher,indica,0.009975410064977737,0.22409179816683275,DT,4.4208613829102426
Red-Poison,hybrid,0.008988373393361542,0.2472635042721728,DT,6.793169527345767
Bloodhound,hybrid,0.009007275415951147,0.23960363047194577,DT,5.791139453392105
Trinity,sativa,0.0006380256860346753,0.26272985521654885,DT,9.135704382016154
Cali-Kush,hybrid,0.009014389888033202,0.23749395692592498,DT,5.383581487750522
Alpha-Blue,sativa,0.000558578364348748,0.23993871230026834,DT,13.219877950009133
Sour-Diesel,sativa,0.00040815531860622495,0.24289499372577736,DT,6.68292104061306
Mt-Cook,indica,0.010009240799998586,0.22331000122879321,NT,4.084476818872477
Phishhead-Kush,indica,0.010034910289590283,0.22090855491422826,NT,4.919299700232244
Bango,hybrid,0.009008378012149305,0.2572504865555581,NT,3.75665909063287
Le-Silver-Royale,hybrid,0.008993280055649725,0.24213324231138117,DT,3.870389893998297
Bell-Ringer,indica,0.030689689639542377,0.2825603461830817,DT,4.888005232578674
Red-Eye-Og,indica,0.010032960342019144,0.22119313326598142,DT,5.841870838426815
Elphinstone,sativa,0.0006761514475450538,0.31408138689199333,DT,11.036710717502938
Quantum-Kush,sativa,0.000468011422451154,0.2825436695333055,DT,12.659511558854618
Colorado-Bubba,indica,0.00998027570187621,0.21542223116804682,NT,4.799229140406951
Leagle-Eagle,hybrid,0.00899078997190296,0.27354494850796196,NT,5.723380651939777
Sensi-Star,indica,0.010035717943862314,0.22662217496911682,DT,6.505439855121406
Big-Bang,indica,0.010077856768870776,0.22851252119674245,DT,5.943865294635133
Gumbo,indica,0.017536628962381177,0.2077215294257983,DT,7.538770822237155
Snow-White,hybrid,0.008999252795677442,0.24016233177958823,DT,6.2929485712680995
Skunk-Dawg,sativa,0.0006129340270774869,0.1858190800269729,DT,13.143304326686236
Valentine-X,hybrid,0.00899655855376031,0.2431134780178182,DT,4.417826063844252
Juicy-Fruit,hybrid,0.008992733229586856,0.2682325155446398,NT,5.318644868583729
Og-Los-Angeles-Kush,indica,0.009989822102414416,0.254792534080126,DT,3.618432048751874
Space-Dawg,indica,0.01553944886948211,0.22116562780181045,DT,6.501969157777183
Goji-Diesel,hybrid,0.008997147511534147,0.26257362260466666,DT,4.550678403194673
Black-Haze,hybrid,0.008994299718597918,0.24642775779904977,DT,5.758956495194113
Silver-Surfer,hybrid,0.009006932823377951,0.25399150984512875,DT,6.27197850234688
Sun-Ra,sativa,0.00044032717322882247,0.2904130733902225,NT,18.486832687461128
Tango-Kush,hybrid,0.008996709413915003,0.2613402711906734,DT,6.009626214939809
Sensi-Star,indica,0.02549308031299421,0.2218809891467513,DT,5.6780750903086545
Ak-48,hybrid,0.009006458694599434,0.2455321631509926,NT,3.7208583528824635
Uw,indica,0.018746984827744603,0.22624151219454858,DT,4.890394250809047
Fruity-Widow,hybrid,0.00899449394729198,0.22310466387885572,DT,4.500247992575152
White-Cheese,hybrid,0.00900030690216687,0.23287269785541018,DT,5.754640531793574
Kaptns-Grand-Dream,hybrid,0.008996428036063531,0.24189120406732137,DT,8.259217450779232
Apple-Kush,hybrid,0.00900066340908454,0.2682072514761095,DT,4.93995527448279
Hogs-Breath,indica,0.009957926019873959,0.22520546810012196,NT,3.9940646595701086
Cali-Jack,hybrid,0.009004484749234131,0.2462959477987339,DT,6.423958253513051
Venom-Og,hybrid,0.009004076229955206,0.24533447612257553,DT,4.527515940497206
Moose-And-Lobsta,sativa,0.00046012836435039303,0.2906859003671019,NT,6.397951047579378
Crunch-Berry-Kush,hybrid,0.008993770210270908,0.2643046553046745,NT,6.561734561644021
Js-Famous-Kush,hybrid,0.009018235857389392,0.2578483453826461,DT,4.449117194505422
Skunk-Dawg,sativa,0.0005014026806012119,0.2703691430660824,DT,11.52267683968508
La-Nina,sativa,0.0003220209079253053,0.31295356153715065,DT,11.557204487911667
Lost-Sierra-Night-Nurse,hybrid,0.008976729862270426,0.23696763705817972,DT,6.35327690138985
Tahoe-Purps,indica,0.009942976425638001,0.228385561116876,NT,5.274430338878597
Twisted-Citrus,sativa,0.0006462351752275651,0.3832788925686299,NT,11.160878630043069
Serious-Happiness,hybrid,0.009000657230217809,0.25164871793367466,DT,6.133112958916349
Woody-Kush,indica,0.009900703618592733,0.19493601164906846,NT,5.2745945480028675
The-Loops,indica,0.026694518386007067,0.22226245126693037,DT,5.768801211692531
Midnight,hybrid,0.009014515200049127,0.2640900923867603,DT,4.208424597159734
Fire-Alien-Strawberry,hybrid,0.009006918528918283,0.27287777303495214,NT,4.668976217692201
Guava-Gelato,hybrid,0.00900442203479627,0.24504119920159237,DT,4.3457115568569495
White-Durban,sativa,0.0006353626265220907,0.3108478971746092,DT,15.286561827902187
Silver-Back,hybrid,0.008993707255111233,0.25217400457217776,NT,4.029771493102515
Killing-Fields,sativa,0.00043015966003344814,0.1807986350261547,DT,8.773699245170633
Lemonberry,hybrid,0.00899872476900525,0.24566294781972375,DT,6.099372360091517
Chronic-Thunder,indica,0.018586799280105627,0.18031419911591676,DT,5.865195873016188
Django,sativa,0.00030649866620859577,0.27210219892460386,DT,17.137590546285864
Plushberry,indica,0.010013024169503452,0.2485051285369429,NT,6.483378968785097
Harmony,hybrid,0.009010905969664652,0.26020975925194845,DT,5.176834758019278
Tangie-Dream,hybrid,0.009016821119475289,0.2439635234530882,DT,4.196481185432776
Fire-Alien-Strawberry,hybrid,0.008976177084363718,0.25095882159609706,DT,4.0874739760615695
Pink-Death-Star,indica,0.022698558386931127,0.225488011202155,NT,5.759783551084874
Sour-Poison,sativa,0.0003985773529855917,0.3120049912712309,DT,10.031407037474834
Doctor-Doctor,sativa,0.0005104184917812983,0.306942649466233,DT,12.953835090039838
Project-Blue-Book,hybrid,0.008995408841718193,0.25021012196057657,NT,6.08416764266773
Pineapple-Sage,sativa,0.0004450212770007265,0.2219332741982332,DT,13.375239675210183
Fucking-Incredible,indica,0.02775645395273909,0.21970137240839008,DT,4.75080822550825
Blackberry-Haze,sativa,0.0004824730156418105,0.24416131336203578,DT,13.410791011445745
Qush,indica,0.010040525737908763,0.19498276105421106,NT,3.9602755106733785
Swiss-Gold,sativa,0.0006021352372879604,0.3036946565669911,DT,15.785305858912977
Purple-Candy,indica,0.010041296296278595,0.2292793387719338,DT,3.401293324421263
Ghost-Bubba,hybrid,0.009013503195171203,0.24376581548337362,NT,4.483318275178177
Gremlin,hybrid,0.00899081820536509,0.2516101962367266,NT,6.129390722074467
Mangolicious,indica,0.009995037398410738,0.19327592129652651,DT,6.444562901592538
Deep-Cheese,hybrid,0.008999029681186842,0.2406304654452607,DT,2.727878781336812
Juliet,hybrid,0.009005974363170816,0.2536365642562633,DT,6.4358926729292625
Motavation,indica,0.010072047075293598,0.17736655340774693,DT,2.919771922358497
Full-Moon,sativa,0.0003727564792197655,0.30815633229395106,DT,9.308756284792711
Colombian-Gold,sativa,0.00033111379199533234,0.261107782985943,DT,13.344083219994747
Golden-Goat,hybrid,0.008979874549686927,0.2545951594531159,DT,5.9398556135505824
Red-Widow,hybrid,0.008999009884376206,0.26240327326378804,DT,6.784945272387633
Critical-Skunk,hybrid,0.008999661260363124,0.25708827219279423,NT,5.215642180140731
Kiss,hybrid,0.009015217477230286,0.25395972604428857,NT,5.131284545620583
Purple-Rhino,hybrid,0.009002820539247747,0.23882916582825284,DT,5.9316856930247
303-Og,indica,0.010027842190538778,0.2105028501289296,DT,5.222657796588578
Blue-Zombie,indica,0.010072231950920215,0.22988863805873475,DT,4.929467325174286
Jelly-Roll,indica,0.01746505967487846,0.2025924682544358,DT,5.914299406045417
Larry-Bird-Kush,hybrid,0.00901320998269702,0.24624451139326653,DT,4.36981888962041
8-Ball-Kush,indica,0.009946559423084384,0.23714460149454603,DT,5.68465758148138
Green-Python,indica,0.010005089022281567,0.22115083356230764,DT,4.740695175056421
Sour-Og,hybrid,0.008998258858881008,0.24669831513736862,DT,4.506810026905162
True-Og,indica,0.010021192911773197,0.23716932499692864,DT,3.8231992764839577
Apollo-13,hybrid,0.00900241759399913,0.23863270298343817,DT,4.7631529500593786
Lemon-Ice,sativa,0.0005415346466272346,0.32596990457824715,DT,11.682728690187126
J1,hybrid,0.009001173162927718,0.2423025221409211,DT,6.566989279139769
Uw,indica,0.02875986614118657,0.20865521368739437,DT,6.658842529039524
Legalized-Og,hybrid,0.009004158620611488,0.2512933115317443,NT,3.995488424645339
Sweet-Pebbles,hybrid,0.008998463245908044,0.25832372293490496,NT,4.019461951707568
Gog-Magog,indica,0.017690813816410356,0.2301706248686392,DT,6.607886008811613
Black-Russian,indica,0.010111767200633037,0.18030669023334445,DT,5.698098657613194
Venus-Og,hybrid,0.009003686021043079,0.2685786319523816,DT,4.404906461481559
Jamba-Juice,hybrid,0.008986823684937082,0.23715320500233367,DT,3.062854944745194
Elphinstone,sativa,0.000573243171848318,0.3210459075501357,DT,13.374497695879853
Bc-Roadkill,hybrid,0.00899012789195702,0.24621592275302706,DT,4.9980982374431395
Rockstar,indica,0.026539280153923175,0.2220295912969258,DT,7.1834845553132585
Buddhas-Hand,hybrid,0.008993058114613848,0.22999407717581918,DT,4.347380867876407
Jamba-Juice,hybrid,0.009006549597442855,0.2632965652171916,DT,3.4739439254662603
Blue-Boy,hybrid,0.009001429534338514,0.256890748502483,DT,4.893331109128002
Soul-Assassin-Og,hybrid,0.009005253531560049,0.27230348888948763,DT,4.308040814158164
Yogi-Diesel,hybrid,0.0089970296363582,0.26625527228351414,DT,5.71223160491387
Lemon-Drop,hybrid,0.009010302343518644,0.2504798167419448,DT,5.995196577787712
Super-Silver-Lights,hybrid,0.008990370143900818,0.24061808181549288,DT,5.840305750720249
Purple-Bud,indica,0.009969210952244794,0.23450637881215236,DT,4.080690267377502
Sour-Lemon-Og,hybrid,0.009002153194184188,0.2508168308424683,NT,4.744359072821643
